"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"75","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 06:27:09,FALSE,NA,"1295245766345334784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_piapy",245,TRUE,FALSE,NA,NA
"76","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 06:24:21,FALSE,NA,"1295245060561424384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aMAIziiin",245,TRUE,FALSE,NA,NA
"77","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 06:20:37,FALSE,NA,"1295244120038899712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicoooooooolle",245,TRUE,FALSE,NA,NA
"78","@nikkatulin Nako, Nikka. You should mano to aunt Julie so she gives you 1000 pesos ha.",FALSE,1,"nikkatulin",2020-08-17 06:20:03,FALSE,"1295239629730394114","1295243977042440195","3287033802","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jandgemental",0,FALSE,FALSE,NA,NA
"79","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 06:19:57,FALSE,NA,"1295243954128998401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lvegianj",245,TRUE,FALSE,NA,NA
"80","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 06:19:46,FALSE,NA,"1295243905194053633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xhinitaxhing",245,TRUE,FALSE,NA,NA
"81","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 06:09:58,FALSE,NA,"1295241439337541633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiffanygotanco",245,TRUE,FALSE,NA,NA
"82","RT @heyheyandre_art: auntie julie is the progressive aunt we all wish we had😭",FALSE,0,NA,2020-08-17 06:09:24,FALSE,NA,"1295241296433393666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gerrydoctora",20,TRUE,FALSE,NA,NA
"83","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 06:08:18,FALSE,NA,"1295241019785506823",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theaaevangelio",245,TRUE,FALSE,NA,NA
"84","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 06:07:36,FALSE,NA,"1295240844169998336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lourdescxz30",245,TRUE,FALSE,NA,NA
"85","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:59:30,FALSE,NA,"1295238807386615809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miloseveryday",245,TRUE,FALSE,NA,NA
"86","@macoydubs1 Ang fresh naman po Aunt Julie",FALSE,0,"macoydubs1",2020-08-17 05:48:25,FALSE,"1295183644500189185","1295236017864298496","1204452994034454528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zamsteele",0,FALSE,FALSE,NA,NA
"87","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:47:47,FALSE,NA,"1295235856173686784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chanderellaaaaa",245,TRUE,FALSE,NA,NA
"88","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:44:33,FALSE,NA,"1295235046236811266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salabatlism",245,TRUE,FALSE,NA,NA
"89","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:41:53,FALSE,NA,"1295234373365555200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nariveracruz",245,TRUE,FALSE,NA,NA
"90","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:38:17,FALSE,NA,"1295233467916197889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tshpscl",245,TRUE,FALSE,NA,NA
"91","RT @juncoc0: sobrang unfair ng life kasi some of you have this kind of tita while I literally have an aunt named Julie who's homophobic and…",FALSE,0,NA,2020-08-17 05:36:38,FALSE,NA,"1295233053275504640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Preyds",3,TRUE,FALSE,NA,NA
"92","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:30:23,FALSE,NA,"1295231478377271296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","francis_reyesss",245,TRUE,FALSE,NA,NA
"93","RT @tasteofhome: I got this recipe from an aunt and made a couple of changes to suit our tastes. With ground beef and bacon mixed in, these…",FALSE,0,NA,2020-08-17 05:26:31,FALSE,NA,"1295230505638666246",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ValuableToKnow",6,TRUE,FALSE,NA,NA
"94","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:26:28,FALSE,NA,"1295230494229987329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MillennialMD",245,TRUE,FALSE,NA,NA
"95","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:25:26,FALSE,NA,"1295230234627723264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gauvince",245,TRUE,FALSE,NA,NA
"96","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:23:36,FALSE,NA,"1295229771261947907",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shamzmacoto",245,TRUE,FALSE,NA,NA
"97","@macoydubs1 sana all kasing fresh ni aunt julie every morning. hustisya sa mga inaanak na haggard pa din sa umaga d… https://t.co/CehzpRdSB7",FALSE,0,"macoydubs1",2020-08-17 05:22:27,TRUE,"1295183644500189185","1295229484551962624","1204452994034454528","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jeanabhels",0,FALSE,FALSE,NA,NA
"98","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:19:23,FALSE,NA,"1295228709171941377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kxrlnxkxlxx",245,TRUE,FALSE,NA,NA
"99","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:18:03,FALSE,NA,"1295228374919438337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GelaOfficial",245,TRUE,FALSE,NA,NA
"100","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:14:23,FALSE,NA,"1295227453397274624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bungcayaocayao",245,TRUE,FALSE,NA,NA
"101","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:13:51,FALSE,NA,"1295227319406092291",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snpscljnrck",245,TRUE,FALSE,NA,NA
"102","@smallphysiqueMD @jadmalala But may asawa daw si Aunt Julie who was made sulot-sulot by one of their former classmates 🤣",FALSE,32,"smallphysiqueMD",2020-08-17 05:11:37,FALSE,"1295193554130620416","1295226755779715072","1005715407565549568","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChicoLocoCoco",0,FALSE,FALSE,NA,NA
"103","RT @heyheyandre_art: auntie julie is the progressive aunt we all wish we had😭",FALSE,0,NA,2020-08-17 05:09:23,FALSE,NA,"1295226192228835330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyjecho",20,TRUE,FALSE,NA,NA
"104","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:07:16,FALSE,NA,"1295225662131724289",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","clarisseapr",245,TRUE,FALSE,NA,NA
"105","Love love love Aunt Julie https://t.co/CQhpJYj0eb",FALSE,0,NA,2020-08-17 05:06:24,FALSE,NA,"1295225445068075008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaintSaintnot",0,FALSE,FALSE,NA,NA
"106","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:05:35,FALSE,NA,"1295225236544077826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabogbawrielle",245,TRUE,FALSE,NA,NA
"107","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:04:59,FALSE,NA,"1295225086878916608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shabi_inu",245,TRUE,FALSE,NA,NA
"108","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 05:00:36,FALSE,NA,"1295223982665302017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","araynbow",245,TRUE,FALSE,NA,NA
"109","@macoydubs1 @NicoleFrnandez aunt julie or aunt co HAAHAHAHAHA",FALSE,0,"macoydubs1",2020-08-17 05:00:12,FALSE,"1294960866694029314","1295223882429935616","1204452994034454528","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ryagnzg",0,FALSE,FALSE,NA,NA
"110","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:58:46,FALSE,NA,"1295223522948677638",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","n1ezl",245,TRUE,FALSE,NA,NA
"111","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:55:49,FALSE,NA,"1295222779294490624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","josephkrn_",245,TRUE,FALSE,NA,NA
"112","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:53:33,FALSE,NA,"1295222209724559363",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jandgemental",245,TRUE,FALSE,NA,NA
"113","We all need an Aunt Julie! Other titas, try to level up naman, char hahahaha. https://t.co/eInuZcSPPI",FALSE,2,NA,2020-08-17 04:52:51,FALSE,NA,"1295222035224776706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArvinJamesss",0,FALSE,FALSE,NA,NA
"114","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:52:46,FALSE,NA,"1295222014417010689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justpangz",245,TRUE,FALSE,NA,NA
"115","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:50:20,FALSE,NA,"1295221398676230144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","infamouspen",245,TRUE,FALSE,NA,NA
"116","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:49:59,FALSE,NA,"1295221311111745541",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","senoritAnnee_",245,TRUE,FALSE,NA,NA
"117","I am laughinn so hard coz I have an aunt named Julie who speaks so much like that! Hahaha https://t.co/nKEDltfxkH",FALSE,2,NA,2020-08-17 04:48:47,FALSE,NA,"1295221008278810624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juanluis_twt",0,FALSE,FALSE,NA,NA
"118","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:47:46,FALSE,NA,"1295220752543674368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_scattt",245,TRUE,FALSE,NA,NA
"119","Auntie Julie made me realize back then I really wanted to have a cool aunt. But I guess it wasn't meant for me to have one.",FALSE,22,NA,2020-08-17 04:46:19,FALSE,NA,"1295220389090455553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MnlUnderson",0,FALSE,FALSE,NA,NA
"120","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:43:38,FALSE,NA,"1295219716022181888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mustseencapss",245,TRUE,FALSE,NA,NA
"121","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:41:20,FALSE,NA,"1295219133341036547",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meiraflores",245,TRUE,FALSE,NA,NA
"122","@jadmalala hahaha swak na swak na description para ke Aunt Julie. Pang Wikipedia. 🤣🤣🤣",FALSE,1,"jadmalala",2020-08-17 04:36:44,FALSE,"1295192687646134273","1295217976371634177","11394102","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SLang555",0,FALSE,FALSE,NA,NA
"123","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:32:40,FALSE,NA,"1295216952214876160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmbieeeHun",245,TRUE,FALSE,NA,NA
"124","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:31:43,FALSE,NA,"1295216713974210570",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vxcodxn",245,TRUE,FALSE,NA,NA
"125","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:27:38,FALSE,NA,"1295215686571065347",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ma_armina",245,TRUE,FALSE,NA,NA
"126","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:26:38,FALSE,NA,"1295215437639081986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","proceedwithbts",245,TRUE,FALSE,NA,NA
"127","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:23:37,FALSE,NA,"1295214677064994816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ldxadriano",245,TRUE,FALSE,NA,NA
"128","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:23:04,FALSE,NA,"1295214538250424320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oskiedOwskie",245,TRUE,FALSE,NA,NA
"129","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:22:48,FALSE,NA,"1295214472991092737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PropesyonalTiyo",245,TRUE,FALSE,NA,NA
"130","RT @heyheyandre_art: auntie julie is the progressive aunt we all wish we had😭 https://t.co/E8wR5Jxvh9",FALSE,0,NA,2020-08-17 04:21:39,FALSE,NA,"1295214183655579650",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","manoyaries",20,TRUE,FALSE,NA,NA
"131","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:18:22,FALSE,NA,"1295213357457276929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyyofra",245,TRUE,FALSE,NA,NA
"132","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:17:04,FALSE,NA,"1295213027386507264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronaldgem",245,TRUE,FALSE,NA,NA
"133","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:12:02,FALSE,NA,"1295211761855942656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryujindominggo",245,TRUE,FALSE,NA,NA
"134","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:11:06,FALSE,NA,"1295211525729206272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__eljnvn",245,TRUE,FALSE,NA,NA
"135","sobrang unfair ng life kasi some of you have this kind of tita while I literally have an aunt named Julie who's hom… https://t.co/Eah08mh3wJ",FALSE,59,NA,2020-08-17 04:10:39,TRUE,NA,"1295211414588596224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juncoc0",3,FALSE,FALSE,NA,NA
"136","Please help my aunt! JULIE’S FIGHT https://t.co/LRW6v9xcPM",FALSE,0,NA,2020-08-17 04:10:19,FALSE,NA,"1295211331667337222",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","B00k_addict",0,FALSE,FALSE,NA,NA
"137","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:09:59,FALSE,NA,"1295211244660523008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsEdselFusio",245,TRUE,FALSE,NA,NA
"138","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:07:57,FALSE,NA,"1295210732762681344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sjblbrry",245,TRUE,FALSE,NA,NA
"139","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:07:43,FALSE,NA,"1295210673698463744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARIANNEnaGarahe",245,TRUE,FALSE,NA,NA
"140","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:05:00,FALSE,NA,"1295209989720678401",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HiNicoleG",245,TRUE,FALSE,NA,NA
"141","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 04:04:40,FALSE,NA,"1295209907625562115",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kamoterunner",245,TRUE,FALSE,NA,NA
"142","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:57:16,FALSE,NA,"1295208043802755072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","reinajpt",245,TRUE,FALSE,NA,NA
"143","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:56:58,FALSE,NA,"1295207970066673665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivstco",245,TRUE,FALSE,NA,NA
"144","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:55:53,FALSE,NA,"1295207697697009665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristinapantua",245,TRUE,FALSE,NA,NA
"145","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:47:08,FALSE,NA,"1295205493581811713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juvymonteclaro",245,TRUE,FALSE,NA,NA
"146","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:43:53,FALSE,NA,"1295204675658977280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cynemae",245,TRUE,FALSE,NA,NA
"147","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:41:11,FALSE,NA,"1295203996286631936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aejaymallari",245,TRUE,FALSE,NA,NA
"148","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:40:47,FALSE,NA,"1295203896067911682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmAbines",245,TRUE,FALSE,NA,NA
"149","RT @heyheyandre_art: auntie julie is the progressive aunt we all wish we had😭",FALSE,0,NA,2020-08-17 03:35:17,FALSE,NA,"1295202513705025543",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sugarcquanes",20,TRUE,FALSE,NA,NA
"150","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:34:25,FALSE,NA,"1295202296276463616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FR4NCEY",245,TRUE,FALSE,NA,NA
